N,P,K,temperature,humidity,ph,rainfall,label
24,49,30,27.10518272,72.36894773,6.366113921,104.4322696,maize
32,54,30,24.66749427,70.36185269,5.869767699,86.125397,maize
37,57,31,27.70914024,69.61109584,6.533493274,98.45618777,maize
25,49,30,26.23865573,71.25296141,5.884994337,74.15749945,maize
30,52,31,27.19260125,72.31424964,6.487219083,100.6490887,maize
38,58,32,24.99097579,69.87616086,5.995181889,82.43831845,maize
21,48,29,27.82039618,71.19864446,6.481236176,102.9473057,maize
29,51,30,26.35611404,69.56393726,6.001372601,71.11363344,maize
33,55,30,25.30491847,72.37094932,6.262261841,79.55621461,maize
26,50,31,27.675247,70.33510104,5.932835699,104.647959,maize
36,57,31,26.72841321,71.25477301,6.13023271,67.34937109,maize
28,52,30,25.11865101,69.46729096,6.539769925,73.21515771,maize
23,49,31,27.79405909,72.46364776,6.066533626,100.15167306,maize
31,53,29,26.26403309,70.37353165,5.997198632,79.91211003,maize
34,56,30,24.9206039,69.86474184,6.518656948,78.4393603,maize
27,48,31,27.1630735,72.30255123,5.927694064,69.64829374,maize
35,56,31,25.3548477,69.37333722,6.237632491,76.73272929,maize
22,50,31,27.45698683,71.20196697,6.310194175,111.9289601,maize
24,49,30,26.20561707,69.68525922,5.889354191,73.78521418,maize
32,54,30,27.23792081,72.37106275,6.493696345,102.2598286,maize
37,57,31,24.67376489,70.41014068,6.056078413,80.10481831,maize
25,49,30,27.55258732,71.42636452,6.544209909,109.5081585,maize
30,52,31,26.09760108,69.38981308,5.869045345,70.72326192,maize
38,58,32,26.9811536,72.31607115,6.31414936,106.0078097,maize
21,48,29,24.83856149,71.2092927,6.48120957,110.7585115,maize
29,51,30,27.82021928,69.56538855,6.006911142,113.6305922,maize
33,55,30,26.49304661,72.38369403,6.150741827,77.67912281,maize
26,50,31,25.01613227,70.37664347,5.93755347,77.58590522,maize
36,57,31,27.61018058,69.57599772,6.482669845,102.8929529,maize
28,52,30,26.57945912,71.27284517,5.89678169,71.33308855,maize
23,49,31,25.303466,72.46873937,6.527049304,113.3872026,maize
31,53,29,27.72699689,69.42732924,6.001252153,107.0237451,maize
34,56,30,26.223076,69.85656544,5.857066202,83.13296164,maize
27,48,31,24.54783699,72.31098627,6.186907244,116.4796233,maize
35,56,31,27.405915,71.23734633,6.46799736,101.3151799,maize
22,50,31,26.0858086,69.40075124,6.026172727,76.08153518,maize
24,49,30,27.06910117,72.36962118,6.369377717,105.4279067,maize
32,54,30,24.64343163,70.362686,5.872928739,85.1206131,maize
37,57,31,27.67405778,69.61192936,6.536854749,99.45182475,maize
25,49,30,26.21439375,71.25369378,5.888155,73.1538123,maize
30,52,31,27.15751969,72.31482309,6.490489687,101.6447269,maize
38,58,32,24.96691313,69.87699419,5.998342228,81.43363437,maize
21,48,29,27.78531368,71.1993769,6.481798788,104.0029418,maize
29,51,30,26.3320512,69.5648101,6.004420046,70.1098464,maize
33,55,30,25.28085582,72.37152279,6.265524546,78.55143043,maize
26,50,31,27.64009451,70.33593436,5.935995874,105.643596,maize
36,57,31,26.70435051,71.2555054,6.13349442,66.345584,maize
28,52,30,25.09458831,69.46812427,6.543137933,72.21137028,maize
23,49,31,27.75897852,72.46422123,6.069796643,101.14731034,maize
31,53,29,26.2399705,70.374264,6.000355139,78.90832385,maize
34,56,30,24.8965532,69.86547526,6.522024977,77.43558812,maize
27,48,31,27.127991,72.3031237,5.93095667,68.64460961,maize
35,56,31,25.33078805,69.3740317,6.240712577,75.72174415,maize
22,50,31,27.42189543,71.20260689,6.312970397,113.3395995,maize
24,49,30,26.18246615,69.68615549,5.892794044,72.74224114,maize
32,54,30,27.20382485,72.37154684,6.497163905,103.2564763,maize
37,57,31,24.64970359,70.41075998,6.059358475,79.09852135,maize
25,49,30,27.51750364,71.42704984,6.547375995,110.6191975,maize
30,52,31,26.07354507,69.3906742,5.872143125,69.62436641,maize
38,58,32,26.946074,72.31664918,6.317619075,107.1037461,maize
21,48,29,24.81460772,71.2100258,6.481776791,111.7351599,maize
29,51,30,27.7851379,69.56624389,6.009958548,114.9373423,maize
33,55,30,26.46898447,72.38427869,6.154104643,76.71377319,maize
26,50,31,24.99207934,70.37748743,5.94072447,76.5821241,maize
36,57,31,27.57509701,69.57683162,6.48594219,103.8885908,maize
28,52,30,26.55539711,71.27358795,5.900052695,70.33090125,maize
23,49,31,25.27939342,72.46931082,6.530418003,114.3838508,maize
31,53,29,27.6919144,69.42816277,6.004380374,108.120383,maize
34,56,30,26.199015,69.85739876,5.860234461,82.12827816,maize
27,48,31,24.52377228,72.31155973,6.190174843,117.4762715,maize
35,56,31,27.37072355,71.23807824,6.471359,102.3108169,maize
22,50,31,26.0617457,69.40158456,6.029333174,75.07774999,maize
24,49,30,27.03301962,72.37029463,6.372641513,106.4235438,maize
32,54,30,24.61936899,70.36351931,5.876089779,84.1158292,maize
37,57,31,27.63897532,69.61276288,6.540216224,100.44746173,maize
25,49,30,26.19013177,71.25442615,5.891315663,72.15012515,maize
30,52,31,27.12243813,72.31539654,6.493760291,102.6403651,maize
38,58,32,24.94285047,69.87782752,6.001502567,80.42895029,maize
21,48,29,27.75023118,71.20010934,6.4823614,105.058578,maize
29,51,30,26.30798836,69.56568294,6.007467491,69.10605936,maize
33,55,30,25.25679317,72.37209626,6.268787251,77.54664625,maize
26,50,31,27.60494202,70.33676768,5.939156049,106.639233,maize
36,57,31,26.68028781,71.25623779,6.13675613,65.34179691,maize
28,52,30,25.07052561,69.46895758,6.546505941,71.20758285,maize
23,49,31,27.72389795,72.4647947,6.07305966,102.14294762,maize
31,53,29,26.21590791,70.37499635,6.003511646,77.90453767,maize
34,56,30,24.8725025,69.86620868,6.525393006,76.43181594,maize
27,48,31,27.0929085,72.30369617,5.934219276,67.64092548,maize
35,56,31,25.3067284,69.37472618,6.243792663,74.71075901,maize
22,50,31,27.38680403,71.20324681,6.315746619,114.7502389,maize
24,49,30,26.15931523,69.68705176,5.896233897,71.6992681,maize
32,54,30,27.16972889,72.37203093,6.500631465,104.253124,maize
37,57,31,24.62564229,70.41137928,6.062638537,78.09222539,maize
25,49,30,27.482420,71.42773516,6.550542081,111.7302365,maize
30,52,31,26.04948906,69.39153532,5.875240905,68.5254709,maize
38,58,32,26.9109944,72.31722721,6.32108879,108.1996825,maize
21,48,29,24.79065395,71.2107589,6.482343012,112.7118083,maize
29,51,30,27.75005652,69.56709923,6.013005954,116.2440924,maize
33,55,30,26.44492233,72.38486335,6.157467459,75.74842357,maize
26,50,31,24.96802641,70.37833139,5.94389547,75.57834298,maize
36,57,31,27.54001344,69.57766552,6.489214535,104.8842287,maize
28,52,30,26.5313351,71.27433073,5.9033237,69.32871395,maize
23,49,31,25.25532084,72.46988227,6.533786702,115.380499,maize
31,53,29,27.65683191,69.4289963,6.007508595,109.2170209,maize
34,56,30,26.174954,69.85823208,5.86340272,81.12359468,maize
27,48,31,24.49970757,72.31213319,6.193442442,118.4729197,maize
35,56,31,27.3355321,71.23881015,6.47472064,103.3064539,maize
22,50,31,26.0376828,69.40241788,6.032493621,74.07396481,maize
24,49,30,26.99693807,72.37096808,6.375905309,107.4191809,maize
32,54,30,24.59530635,70.36435262,5.879250819,83.1110453,maize
37,57,31,27.60389286,69.6135964,6.543577699,101.44309869,maize
25,49,30,26.16586979,71.25515852,5.894476326,71.1464379,maize
30,52,31,27.08735657,72.31596999,6.497030895,103.6360033,maize
38,58,32,24.91878781,69.87866085,6.004662906,79.42426621,maize
21,48,29,27.71514868,71.20084178,6.482924012,106.1142142,maize
29,51,30,26.28392552,69.56655578,6.010514936,68.10227232,maize
33,55,30,25.23273052,72.37266973,6.272049956,76.54186207,maize
26,50,31,27.56978953,70.337601,5.942316224,107.63487,maize
36,57,31,26.65622511,71.25697018,6.14001784,64.33800982,maize
28,52,30,25.04646291,69.46979089,6.549873949,70.20379542,maize
23,49,31,27.68881738,72.46536817,6.076322677,103.1385849,maize
31,53,29,26.19184532,70.3757287,6.006668153,76.90075149,maize
34,56,30,24.8484518,69.8669421,6.528761035,75.42804386,maize
27,48,31,27.057826,72.30426864,5.937481882,66.63724135,maize
35,56,31,25.28266875,69.37542066,6.246872749,73.69977387,maize
22,50,31,27.35171263,71.20388673,6.318522841,116.1608783,maize
24,49,30,26.13616431,69.68794803,5.89967375,70.65629506,maize
32,54,30,27.13563393,72.37251502,6.504099025,105.2497717,maize
37,57,31,24.601581,70.41199858,6.065918599,77.08592943,maize
25,49,30,27.44733636,71.42842048,6.553708167,112.8412755,maize
30,52,31,26.02543305,69.39239644,5.878337785,67.42657539,maize
38,58,32,26.8759148,72.31780524,6.324558505,109.2956189,maize
21,48,29,24.76670018,71.211492,6.482909233,113.6884567,maize
29,51,30,27.71497514,69.56795457,6.01605336,117.5508425,maize
33,55,30,26.42086019,72.38544801,6.160830275,74.78307395,maize
26,50,31,24.94397348,70.37917535,5.94706647,74.57456186,maize
36,57,31,27.50492987,69.57849942,6.49248688,105.8798666,maize
28,52,30,26.50727309,71.27507351,5.906594705,68.32652665,maize
23,49,31,25.23124826,72.47045372,6.537155401,116.3771472,maize
31,53,29,27.62174942,69.42982983,6.010636816,110.3136588,maize
34,56,30,26.150893,69.8590654,5.866570979,80.1189112,maize
27,48,31,24.47564286,72.31270665,6.196710041,119.4695679,maize
35,56,31,27.30034065,71.23954206,6.47808228,104.302091,maize
22,50,31,26.0136208,69.4032512,6.035654068,73.07017963,maize
24,49,30,26.96085652,72.37164153,6.379169105,108.414818,maize
32,54,30,24.57124371,70.36518593,5.882411859,82.1062614,maize
37,57,31,27.5688104,69.61442992,6.546939174,102.43873565,maize
25,49,30,26.14160781,71.25589089,5.897636989,70.14275065,maize
30,52,31,27.05227501,72.31654344,6.500301499,104.6316415,maize
38,58,32,24.89472515,69.87949418,6.007823245,78.41958213,maize
21,48,29,27.68006618,71.20157422,6.483486624,107.1698504,maize
29,51,30,26.25986268,69.56742862,6.013562381,67.09848528,maize
33,55,30,25.20866787,72.3732432,6.275312661,75.53707789,maize
26,50,31,27.53463704,70.33843432,5.945476399,108.630507,maize
36,57,31,26.63216241,71.25770257,6.14327955,63.33422273,maize
28,52,30,25.02240021,69.4706242,6.553241957,69.200008,maize
23,49,31,27.65373681,72.46594164,6.079585694,104.13422218,maize
31,53,29,26.16778273,70.37646105,6.00982466,75.89696531,maize
34,56,30,24.8244011,69.86767552,6.532129064,74.42427178,maize
27,48,31,27.0227435,72.30484111,5.940744488,65.63355722,maize
35,56,31,25.2586091,69.37611514,6.249952835,72.68878873,maize
22,50,31,27.31662123,71.20452665,6.321299063,117.5715177,maize
24,49,30,26.11301339,69.6888443,5.903113604,69.61332202,maize
32,54,30,27.10153897,72.37299911,6.507566585,106.2464184,maize
37,57,31,24.5775197,70.41261788,6.069198661,76.07963347,maize
25,49,30,27.41225272,71.4291058,6.556874253,113.9523145,maize
30,52,31,26.00137703,69.39325756,5.881434665,66.32767988,maize
38,58,32,26.8408352,72.31838327,6.32802822,110.3915553,maize
21,48,29,24.74274641,71.2122251,6.483475454,114.6651051,maize
29,51,30,27.67989376,69.56880991,6.019100766,118.8575926,maize
33,55,30,26.39679805,72.38603267,6.164193091,73.81772433,maize
26,50,31,24.91992055,70.38001931,5.95023747,73.57078074,maize
36,57,31,27.4698463,69.57933332,6.495759225,106.8755045,maize
28,52,30,26.48321108,71.27581629,5.90986571,67.32433935,maize
23,49,31,25.20717568,72.47102517,6.5405241,117.3737954,maize
31,53,29,27.58666693,69.43066336,6.013764037,111.4102967,maize
34,56,30,26.126832,69.85989872,5.869739238,79.11422772,maize
27,48,31,24.45157815,72.31328011,6.19997764,120.4662161,maize
35,56,31,27.2651492,71.24027397,6.48144392,105.297728,maize
22,50,31,25.9895588,69.40408452,6.038814515,72.06639445,maize
24,49,30,26.924775,72.37231498,6.382432901,109.4104551,maize
32,54,30,24.54718107,70.36601924,5.8855729,81.1014775,maize
37,57,31,27.53372794,69.61526344,6.550300649,103.43437261,maize
25,49,30,26.11734583,71.25662326,5.900797652,69.1390634,maize
30,52,31,27.01719345,72.31711689,6.503572103,105.6272797,maize
38,58,32,24.87066249,69.88032751,6.010983584,77.41489805,maize
21,48,29,27.64498368,71.20230666,6.484049236,108.2254866,maize
29,51,30,26.23579984,69.56830146,6.016609826,66.09469824,maize
33,55,30,25.18460522,72.37381667,6.278575366,74.53229371,maize
26,50,31,27.49948455,70.33926764,5.948636574,109.626144,maize
36,57,31,26.60809971,71.25843496,6.14654126,62.33043564,maize
28,52,30,24.99833751,69.47145751,6.556609965,68.19622058,maize
23,49,31,27.61865624,72.46651511,6.082848711,105.12985946,maize
31,53,29,26.14372014,70.3771934,6.012981167,74.89317913,maize
34,56,30,24.8003504,69.86840894,6.535497093,73.4204997,maize
27,48,31,26.987661,72.30541358,5.944007094,64.62987309,maize
35,56,31,25.23454945,69.37680962,6.253032921,71.67780359,maize
22,50,31,27.28152983,71.20516657,6.324075285,118.9821571,maize
24,49,30,26.08986249,69.68974057,5.906553458,68.57034898,maize
32,54,30,27.067443,72.3734832,6.511034145,107.2430651,maize
37,57,31,24.5534584,70.41323718,6.072478723,75.07334751,maize
25,49,30,27.37716908,71.42979112,6.560040339,115.0633535,maize
30,52,31,25.97732101,69.39411868,5.884531545,65.22878437,maize
38,58,32,26.8057556,72.3189613,6.331497935,111.4874917,maize
21,48,29,24.71879264,71.2129582,6.484041675,115.6417535,maize
29,51,30,27.64481238,69.56966525,6.022148172,120.1643427,maize
33,55,30,26.37273591,72.38661733,6.167555907,72.85237471,maize
26,50,31,24.89586762,70.38086327,5.95340847,72.56699962,maize
36,57,31,27.43476273,69.58016722,6.49903157,107.8711424,maize
28,52,30,26.45914907,71.27655907,5.913136715,66.32215205,maize
23,49,31,25.1831031,72.47159662,6.543892799,118.3704436,maize
31,53,29,27.55158444,69.43149689,6.016891258,112.5069346,maize
34,56,30,26.102771,69.86073204,5.872907497,78.10954424,maize
27,48,31,24.42751344,72.31385357,6.203245239,121.4628643,maize
35,56,31,27.22995775,71.24100588,6.48480556,106.293365,maize
22,50,31,25.9654968,69.40491784,6.041975062,71.06260927,maize
24,49,30,26.88869348,72.37298843,6.385696697,110.4060922,maize
32,54,30,24.52311843,70.36685255,5.888733941,80.0966936,maize
37,57,31,27.49864548,69.616097,6.553662124,104.43000957,maize
25,49,30,26.09308385,71.25735563,5.903958315,68.13537615,maize
30,52,31,26.98211189,72.31769034,6.506842707,106.6229179,maize
38,58,32,24.84659983,69.88116084,6.014143923,76.41021397,maize
21,48,29,27.60990118,71.2030391,6.484611848,109.2811228,maize
29,51,30,26.211737,69.5691743,6.019657271,65.0909112,maize
33,55,30,25.16054257,72.37439014,6.281838071,73.52750953,maize
26,50,31,27.46433206,70.34010096,5.951796749,110.621781,maize
36,57,31,26.58403701,71.25916735,6.14980297,61.32664855,maize
28,52,30,24.97427481,69.47229082,6.559977973,67.19243316,maize
23,49,31,27.58357567,72.46708858,6.086111728,106.12549674,maize
31,53,29,26.11965755,70.37792575,6.016137674,73.88939295,maize
34,56,30,24.7762997,69.86914236,6.538865122,72.41672772,maize
27,48,31,26.9525785,72.30598605,5.9472697,63.62618896,maize
35,56,31,25.2104898,69.3775041,6.256113007,70
